01:50.734  render           | Time: 00:01.53 (Saving: 00:00.22)
01:50.734  render           | Rendering frame 51
01:50.734  render           | Start rendering: Scene, ViewLayer
01:50.734  render           | Engine: EEVEE
01:50.953  render           | Fra: 51 | Rendering 1 / 64 samples
01:51.390  render           | Fra: 51 | Rendering 25 / 64 samples
01:51.656  render           | Fra: 51 | Rendering 50 / 64 samples
01:51.843  render           | Fra: 51 | Rendering 64 / 64 samples
01:52.156  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0051.png'
01:52.156  render           | Time: 00:01.41 (Saving: 00:00.20)
01:52.156  render           | Rendering frame 52
01:52.156  render           | Start rendering: Scene, ViewLayer
01:52.156  render           | Engine: EEVEE
01:52.390  render           | Fra: 52 | Rendering 1 / 64 samples
01:52.734  render           | Fra: 52 | Rendering 25 / 64 samples
01:53.015  render           | Fra: 52 | Rendering 50 / 64 samples
01:53.218  render           | Fra: 52 | Rendering 64 / 64 samples
01:53.515  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0052.png'
01:53.515  render           | Time: 00:01.35 (Saving: 00:00.20)
01:53.515  render           | Rendering frame 53
01:53.515  render           | Start rendering: Scene, ViewLayer
01:53.515  render           | Engine: EEVEE
01:53.718  render           | Fra: 53 | Rendering 1 / 64 samples
01:54.000  render           | Fra: 53 | Rendering 25 / 64 samples
01:54.328  render           | Fra: 53 | Rendering 50 / 64 samples
01:54.562  render           | Fra: 53 | Rendering 64 / 64 samples
01:54.859  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0053.png'
01:54.859  render           | Time: 00:01.33 (Saving: 00:00.19)
01:54.859  render           | Rendering frame 54
01:54.859  render           | Start rendering: Scene, ViewLayer
01:54.859  render           | Engine: EEVEE
01:55.015  render           | Fra: 54 | Rendering 1 / 64 samples
01:55.281  render           | Fra: 54 | Rendering 25 / 64 samples
01:55.672  render           | Fra: 54 | Rendering 50 / 64 samples
01:55.922  render           | Fra: 54 | Rendering 64 / 64 samples
01:56.203  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0054.png'
01:56.203  render           | Time: 00:01.35 (Saving: 00:00.20)
01:56.218  render           | Rendering frame 55
01:56.218  render           | Start rendering: Scene, ViewLayer
01:56.218  render           | Engine: EEVEE
01:56.390  render           | Fra: 55 | Rendering 1 / 64 samples
01:56.687  render           | Fra: 55 | Rendering 25 / 64 samples
01:57.093  render           | Fra: 55 | Rendering 50 / 64 samples
01:57.328  render           | Fra: 55 | Rendering 64 / 64 samples
01:57.656  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0055.png'
01:57.656  render           | Time: 00:01.43 (Saving: 00:00.22)
01:57.656  render           | Rendering frame 56
01:57.656  render           | Start rendering: Scene, ViewLayer
01:57.656  render           | Engine: EEVEE
01:57.781  render           | Fra: 56 | Rendering 1 / 64 samples
01:58.156  render           | Fra: 56 | Rendering 25 / 64 samples
01:58.578  render           | Fra: 56 | Rendering 50 / 64 samples
01:58.812  render           | Fra: 56 | Rendering 64 / 64 samples
01:59.140  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0056.png'
01:59.140  render           | Time: 00:01.49 (Saving: 00:00.24)
01:59.140  render           | Rendering frame 57
01:59.156  render           | Start rendering: Scene, ViewLayer
01:59.156  render           | Engine: EEVEE
01:59.312  render           | Fra: 57 | Rendering 1 / 64 samples
01:59.734  render           | Fra: 57 | Rendering 25 / 64 samples
02:00.140  render           | Fra: 57 | Rendering 50 / 64 samples
02:00.359  render           | Fra: 57 | Rendering 64 / 64 samples
02:00.703  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0057.png'
02:00.703  render           | Time: 00:01.54 (Saving: 00:00.23)
02:00.703  render           | Rendering frame 58
02:00.703  render           | Start rendering: Scene, ViewLayer
02:00.703  render           | Engine: EEVEE
02:00.890  render           | Fra: 58 | Rendering 1 / 64 samples
02:01.312  render           | Fra: 58 | Rendering 25 / 64 samples
02:01.718  render           | Fra: 58 | Rendering 50 / 64 samples
02:01.937  render           | Fra: 58 | Rendering 64 / 64 samples
02:02.281  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0058.png'
02:02.281  render           | Time: 00:01.57 (Saving: 00:00.21)
02:02.281  render           | Rendering frame 59
02:02.281  render           | Start rendering: Scene, ViewLayer
02:02.281  render           | Engine: EEVEE
02:02.453  render           | Fra: 59 | Rendering 1 / 64 samples
02:02.875  render           | Fra: 59 | Rendering 25 / 64 samples
02:03.297  render           | Fra: 59 | Rendering 50 / 64 samples
02:03.484  render           | Fra: 59 | Rendering 64 / 64 samples
02:03.750  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0059.png'
02:03.750  render           | Time: 00:01.47 (Saving: 00:00.19)
02:03.750  render           | Rendering frame 60
02:03.750  render           | Start rendering: Scene, ViewLayer
02:03.750  render           | Engine: EEVEE
02:03.922  render           | Fra: 60 | Rendering 1 / 64 samples
02:04.343  render           | Fra: 60 | Rendering 25 / 64 samples
02:04.750  render           | Fra: 60 | Rendering 50 / 64 samples
02:04.906  render           | Fra: 60 | Rendering 64 / 64 samples
02:05.218  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0060.png'
02:05.218  render           | Time: 00:01.46 (Saving: 00:00.22)
02:05.218  render           | Rendering frame 61
02:05.218  render           | Start rendering: Scene, ViewLayer
02:05.218  render           | Engine: EEVEE
02:05.390  render           | Fra: 61 | Rendering 1 / 64 samples
02:05.812  render           | Fra: 61 | Rendering 25 / 64 samples
02:06.172  render           | Fra: 61 | Rendering 50 / 64 samples
02:06.297  render           | Fra: 61 | Rendering 64 / 64 samples
02:06.656  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0061.png'
02:06.656  render           | Time: 00:01.43 (Saving: 00:00.22)
02:06.656  render           | Rendering frame 62
02:06.656  render           | Start rendering: Scene, ViewLayer
02:06.656  render           | Engine: EEVEE
02:06.875  render           | Fra: 62 | Rendering 1 / 64 samples
02:07.281  render           | Fra: 62 | Rendering 25 / 64 samples
02:07.547  render           | Fra: 62 | Rendering 50 / 64 samples
02:07.718  render           | Fra: 62 | Rendering 64 / 64 samples
02:08.047  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0062.png'
02:08.047  render           | Time: 00:01.38 (Saving: 00:00.21)
02:08.047  render           | Rendering frame 63
02:08.047  render           | Start rendering: Scene, ViewLayer
02:08.047  render           | Engine: EEVEE
02:08.250  render           | Fra: 63 | Rendering 1 / 64 samples
02:08.625  render           | Fra: 63 | Rendering 25 / 64 samples
02:08.875  render           | Fra: 63 | Rendering 50 / 64 samples
02:09.093  render           | Fra: 63 | Rendering 64 / 64 samples
02:09.453  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0063.png'
02:09.453  render           | Time: 00:01.40 (Saving: 00:00.23)
02:09.453  render           | Rendering frame 64
02:09.453  render           | Start rendering: Scene, ViewLayer
02:09.453  render           | Engine: EEVEE
02:09.672  render           | Fra: 64 | Rendering 1 / 64 samples
02:09.984  render           | Fra: 64 | Rendering 25 / 64 samples
02:10.297  render           | Fra: 64 | Rendering 50 / 64 samples
02:10.531  render           | Fra: 64 | Rendering 64 / 64 samples
02:10.875  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0064.png'
02:10.875  render           | Time: 00:01.43 (Saving: 00:00.21)
02:10.875  render           | Rendering frame 65
02:10.875  render           | Start rendering: Scene, ViewLayer
02:10.875  render           | Engine: EEVEE
02:11.031  render           | Fra: 65 | Rendering 1 / 64 samples
02:11.312  render           | Fra: 65 | Rendering 25 / 64 samples
02:11.640  render           | Fra: 65 | Rendering 50 / 64 samples
02:11.875  render           | Fra: 65 | Rendering 64 / 64 samples
02:12.218  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0065.png'
02:12.218  render           | Time: 00:01.33 (Saving: 00:00.22)
02:12.218  render           | Rendering frame 66
02:12.218  render           | Start rendering: Scene, ViewLayer
02:12.218  render           | Engine: EEVEE
02:12.406  render           | Fra: 66 | Rendering 1 / 64 samples
02:12.672  render           | Fra: 66 | Rendering 25 / 64 samples
02:13.062  render           | Fra: 66 | Rendering 50 / 64 samples
02:13.312  render           | Fra: 66 | Rendering 64 / 64 samples
02:13.609  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0066.png'
02:13.609  render           | Time: 00:01.39 (Saving: 00:00.20)
02:13.609  render           | Rendering frame 67
02:13.609  render           | Start rendering: Scene, ViewLayer
02:13.609  render           | Engine: EEVEE
02:13.812  render           | Fra: 67 | Rendering 1 / 64 samples
02:14.109  render           | Fra: 67 | Rendering 25 / 64 samples
02:14.515  render           | Fra: 67 | Rendering 50 / 64 samples
02:14.750  render           | Fra: 67 | Rendering 64 / 64 samples
02:15.109  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0067.png'
02:15.109  render           | Time: 00:01.49 (Saving: 00:00.21)
02:15.109  render           | Rendering frame 68
02:15.109  render           | Start rendering: Scene, ViewLayer
02:15.109  render           | Engine: EEVEE
02:15.343  render           | Fra: 68 | Rendering 1 / 64 samples
02:15.718  render           | Fra: 68 | Rendering 25 / 64 samples
02:16.156  render           | Fra: 68 | Rendering 50 / 64 samples
02:16.390  render           | Fra: 68 | Rendering 64 / 64 samples
02:16.765  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0068.png'
02:16.765  render           | Time: 00:01.65 (Saving: 00:00.27)
02:16.765  render           | Rendering frame 69
02:16.765  render           | Start rendering: Scene, ViewLayer
02:16.765  render           | Engine: EEVEE
02:16.937  render           | Fra: 69 | Rendering 1 / 64 samples
02:17.343  render           | Fra: 69 | Rendering 25 / 64 samples
02:17.765  render           | Fra: 69 | Rendering 50 / 64 samples
02:18.015  render           | Fra: 69 | Rendering 64 / 64 samples
02:18.375  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0069.png'
02:18.375  render           | Time: 00:01.61 (Saving: 00:00.28)
02:18.375  render           | Rendering frame 70
02:18.375  render           | Start rendering: Scene, ViewLayer
02:18.375  render           | Engine: EEVEE
02:18.609  render           | Fra: 70 | Rendering 1 / 64 samples
02:19.031  render           | Fra: 70 | Rendering 25 / 64 samples
02:19.468  render           | Fra: 70 | Rendering 50 / 64 samples
02:19.672  render           | Fra: 70 | Rendering 64 / 64 samples
02:20.031  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0070.png'
02:20.031  render           | Time: 00:01.65 (Saving: 00:00.23)
02:20.031  render           | Rendering frame 71
02:20.031  render           | Start rendering: Scene, ViewLayer
02:20.031  render           | Engine: EEVEE
02:20.250  render           | Fra: 71 | Rendering 1 / 64 samples
02:20.672  render           | Fra: 71 | Rendering 25 / 64 samples
02:21.093  render           | Fra: 71 | Rendering 50 / 64 samples
02:21.250  render           | Fra: 71 | Rendering 64 / 64 samples
02:21.562  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0071.png'
02:21.562  render           | Time: 00:01.52 (Saving: 00:00.22)
02:21.562  render           | Rendering frame 72
02:21.562  render           | Start rendering: Scene, ViewLayer
02:21.562  render           | Engine: EEVEE
02:21.750  render           | Fra: 72 | Rendering 1 / 64 samples
02:22.172  render           | Fra: 72 | Rendering 25 / 64 samples
02:22.531  render           | Fra: 72 | Rendering 50 / 64 samples
02:22.656  render           | Fra: 72 | Rendering 64 / 64 samples
02:22.984  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0072.png'
02:22.984  render           | Time: 00:01.42 (Saving: 00:00.19)
02:22.984  render           | Rendering frame 73
02:22.984  render           | Start rendering: Scene, ViewLayer
02:22.984  render           | Engine: EEVEE
02:23.156  render           | Fra: 73 | Rendering 1 / 64 samples
02:23.578  render           | Fra: 73 | Rendering 25 / 64 samples
02:23.859  render           | Fra: 73 | Rendering 50 / 64 samples
02:24.000  render           | Fra: 73 | Rendering 64 / 64 samples
02:24.312  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0073.png'
02:24.312  render           | Time: 00:01.32 (Saving: 00:00.20)
02:24.312  render           | Rendering frame 74
02:24.312  render           | Start rendering: Scene, ViewLayer
02:24.312  render           | Engine: EEVEE
02:24.515  render           | Fra: 74 | Rendering 1 / 64 samples
02:24.890  render           | Fra: 74 | Rendering 25 / 64 samples
02:25.125  render           | Fra: 74 | Rendering 50 / 64 samples
02:25.297  render           | Fra: 74 | Rendering 64 / 64 samples
02:25.593  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0074.png'
02:25.593  render           | Time: 00:01.27 (Saving: 00:00.20)
02:25.593  render           | Rendering frame 75
02:25.593  render           | Start rendering: Scene, ViewLayer
02:25.593  render           | Engine: EEVEE
02:25.781  render           | Fra: 75 | Rendering 1 / 64 samples
02:26.140  render           | Fra: 75 | Rendering 25 / 64 samples
02:26.422  render           | Fra: 75 | Rendering 50 / 64 samples
02:26.640  render           | Fra: 75 | Rendering 64 / 64 samples
02:26.968  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0075.png'
02:26.984  render           | Time: 00:01.38 (Saving: 00:00.22)
02:26.984  render           | Rendering frame 76
02:26.984  render           | Start rendering: Scene, ViewLayer
02:26.984  render           | Engine: EEVEE
02:27.172  render           | Fra: 76 | Rendering 1 / 64 samples
02:27.437  render           | Fra: 76 | Rendering 25 / 64 samples
02:27.734  render           | Fra: 76 | Rendering 50 / 64 samples
02:27.984  render           | Fra: 76 | Rendering 64 / 64 samples
02:28.297  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0076.png'
02:28.297  render           | Time: 00:01.31 (Saving: 00:00.21)
02:28.297  render           | Rendering frame 77
02:28.297  render           | Start rendering: Scene, ViewLayer
02:28.297  render           | Engine: EEVEE
02:28.437  render           | Fra: 77 | Rendering 1 / 64 samples
02:28.703  render           | Fra: 77 | Rendering 25 / 64 samples
02:29.062  render           | Fra: 77 | Rendering 50 / 64 samples
02:29.297  render           | Fra: 77 | Rendering 64 / 64 samples
02:29.578  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0077.png'
02:29.578  render           | Time: 00:01.29 (Saving: 00:00.19)
02:29.578  render           | Rendering frame 78
02:29.578  render           | Start rendering: Scene, ViewLayer
02:29.593  render           | Engine: EEVEE
02:29.750  render           | Fra: 78 | Rendering 1 / 64 samples
02:29.984  render           | Fra: 78 | Rendering 25 / 64 samples
02:30.390  render           | Fra: 78 | Rendering 50 / 64 samples
02:30.625  render           | Fra: 78 | Rendering 64 / 64 samples
02:30.890  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0078.png'
02:30.890  render           | Time: 00:01.30 (Saving: 00:00.18)
02:30.890  render           | Rendering frame 79
02:30.890  render           | Start rendering: Scene, ViewLayer
02:30.890  render           | Engine: EEVEE
02:31.062  render           | Fra: 79 | Rendering 1 / 64 samples
02:31.281  render           | Fra: 79 | Rendering 25 / 64 samples
02:31.656  render           | Fra: 79 | Rendering 50 / 64 samples
02:31.906  render           | Fra: 79 | Rendering 64 / 64 samples
02:32.187  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0079.png'
02:32.187  render           | Time: 00:01.29 (Saving: 00:00.18)
02:32.187  render           | Rendering frame 80
02:32.187  render           | Start rendering: Scene, ViewLayer
02:32.187  render           | Engine: EEVEE
02:32.343  render           | Fra: 80 | Rendering 1 / 64 samples
02:32.672  render           | Fra: 80 | Rendering 25 / 64 samples
02:33.062  render           | Fra: 80 | Rendering 50 / 64 samples
02:33.297  render           | Fra: 80 | Rendering 64 / 64 samples
02:33.578  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0080.png'
02:33.578  render           | Time: 00:01.38 (Saving: 00:00.18)
02:33.578  render           | Rendering frame 81
02:33.578  render           | Start rendering: Scene, ViewLayer
02:33.578  render           | Engine: EEVEE
02:33.734  render           | Fra: 81 | Rendering 1 / 64 samples
02:34.031  render           | Fra: 81 | Rendering 25 / 64 samples
02:34.406  render           | Fra: 81 | Rendering 50 / 64 samples
02:34.656  render           | Fra: 81 | Rendering 64 / 64 samples
02:34.937  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0081.png'
02:34.937  render           | Time: 00:01.36 (Saving: 00:00.18)
02:34.937  render           | Rendering frame 82
02:34.937  render           | Start rendering: Scene, ViewLayer
02:34.937  render           | Engine: EEVEE
02:35.109  render           | Fra: 82 | Rendering 1 / 64 samples
02:35.312  render           | Fra: 82 | Rendering 25 / 64 samples
02:35.500  render           | Fra: 82 | Rendering 50 / 64 samples
02:35.625  render           | Fra: 82 | Rendering 64 / 64 samples
02:35.875  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0082.png'
02:35.875  render           | Time: 00:00.93 (Saving: 00:00.17)
02:35.875  render           | Rendering frame 83
02:35.875  render           | Start rendering: Scene, ViewLayer
02:35.875  render           | Engine: EEVEE
02:36.015  render           | Fra: 83 | Rendering 1 / 64 samples
02:36.218  render           | Fra: 83 | Rendering 25 / 64 samples
02:36.406  render           | Fra: 83 | Rendering 50 / 64 samples
02:36.515  render           | Fra: 83 | Rendering 64 / 64 samples
02:36.781  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0083.png'
02:36.781  render           | Time: 00:00.90 (Saving: 00:00.18)
02:36.781  render           | Rendering frame 84
02:36.781  render           | Start rendering: Scene, ViewLayer
02:36.781  render           | Engine: EEVEE
02:36.906  render           | Fra: 84 | Rendering 1 / 64 samples
02:37.125  render           | Fra: 84 | Rendering 25 / 64 samples
02:37.297  render           | Fra: 84 | Rendering 50 / 64 samples
02:37.406  render           | Fra: 84 | Rendering 64 / 64 samples
02:37.656  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0084.png'
02:37.656  render           | Time: 00:00.88 (Saving: 00:00.18)
02:37.656  render           | Rendering frame 85
02:37.672  render           | Start rendering: Scene, ViewLayer
02:37.672  render           | Engine: EEVEE
02:37.781  render           | Fra: 85 | Rendering 1 / 64 samples
02:37.984  render           | Fra: 85 | Rendering 25 / 64 samples
02:38.156  render           | Fra: 85 | Rendering 50 / 64 samples
02:38.281  render           | Fra: 85 | Rendering 64 / 64 samples
02:38.515  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0085.png'
02:38.515  render           | Time: 00:00.84 (Saving: 00:00.16)
02:38.515  render           | Rendering frame 86
02:38.515  render           | Start rendering: Scene, ViewLayer
02:38.515  render           | Engine: EEVEE
02:38.640  render           | Fra: 86 | Rendering 1 / 64 samples
02:38.843  render           | Fra: 86 | Rendering 25 / 64 samples
02:39.031  render           | Fra: 86 | Rendering 50 / 64 samples
02:39.140  render           | Fra: 86 | Rendering 64 / 64 samples
02:39.375  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0086.png'
02:39.390  render           | Time: 00:00.87 (Saving: 00:00.17)
02:39.390  render           | Rendering frame 87
02:39.390  render           | Start rendering: Scene, ViewLayer
02:39.390  render           | Engine: EEVEE
02:39.515  render           | Fra: 87 | Rendering 1 / 64 samples
02:39.703  render           | Fra: 87 | Rendering 25 / 64 samples
02:39.890  render           | Fra: 87 | Rendering 50 / 64 samples
02:40.000  render           | Fra: 87 | Rendering 64 / 64 samples
02:40.234  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0087.png'
02:40.250  render           | Time: 00:00.85 (Saving: 00:00.17)
02:40.250  render           | Rendering frame 88
02:40.250  render           | Start rendering: Scene, ViewLayer
02:40.250  render           | Engine: EEVEE
02:40.375  render           | Fra: 88 | Rendering 1 / 64 samples
02:40.562  render           | Fra: 88 | Rendering 25 / 64 samples
02:40.750  render           | Fra: 88 | Rendering 50 / 64 samples
02:40.859  render           | Fra: 88 | Rendering 64 / 64 samples
02:41.093  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0088.png'
02:41.093  render           | Time: 00:00.85 (Saving: 00:00.16)
02:41.093  render           | Rendering frame 89
02:41.093  render           | Start rendering: Scene, ViewLayer
02:41.093  render           | Engine: EEVEE
02:41.218  render           | Fra: 89 | Rendering 1 / 64 samples
02:41.422  render           | Fra: 89 | Rendering 25 / 64 samples
02:41.593  render           | Fra: 89 | Rendering 50 / 64 samples
02:41.687  render           | Fra: 89 | Rendering 64 / 64 samples
02:41.922  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0089.png'
02:41.922  render           | Time: 00:00.82 (Saving: 00:00.16)
02:41.922  render           | Rendering frame 90
02:41.922  render           | Start rendering: Scene, ViewLayer
02:41.922  render           | Engine: EEVEE
02:42.062  render           | Fra: 90 | Rendering 1 / 64 samples
02:42.265  render           | Fra: 90 | Rendering 25 / 64 samples
02:42.437  render           | Fra: 90 | Rendering 50 / 64 samples
02:42.562  render           | Fra: 90 | Rendering 64 / 64 samples
02:42.843  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0090.png'
02:42.843  render           | Time: 00:00.91 (Saving: 00:00.18)
02:42.843  render           | Rendering frame 91
02:42.843  render           | Start rendering: Scene, ViewLayer
02:42.843  render           | Engine: EEVEE
02:42.984  render           | Fra: 91 | Rendering 1 / 64 samples
02:43.187  render           | Fra: 91 | Rendering 25 / 64 samples
02:43.359  render           | Fra: 91 | Rendering 50 / 64 samples
02:43.484  render           | Fra: 91 | Rendering 64 / 64 samples
02:43.718  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0091.png'
02:43.718  render           | Time: 00:00.88 (Saving: 00:00.16)
02:43.718  render           | Rendering frame 92
02:43.718  render           | Start rendering: Scene, ViewLayer
02:43.718  render           | Engine: EEVEE
02:43.859  render           | Fra: 92 | Rendering 1 / 64 samples
02:44.078  render           | Fra: 92 | Rendering 25 / 64 samples
02:44.265  render           | Fra: 92 | Rendering 50 / 64 samples
02:44.375  render           | Fra: 92 | Rendering 64 / 64 samples
02:44.609  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0092.png'
02:44.609  render           | Time: 00:00.88 (Saving: 00:00.16)
02:44.609  render           | Rendering frame 93
02:44.609  render           | Start rendering: Scene, ViewLayer
02:44.609  render           | Engine: EEVEE
02:44.750  render           | Fra: 93 | Rendering 1 / 64 samples
02:44.937  render           | Fra: 93 | Rendering 25 / 64 samples
02:45.109  render           | Fra: 93 | Rendering 50 / 64 samples
02:45.203  render           | Fra: 93 | Rendering 64 / 64 samples
02:45.422  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0093.png'
02:45.422  render           | Time: 00:00.80 (Saving: 00:00.15)
02:45.422  render           | Rendering frame 94
02:45.422  render           | Start rendering: Scene, ViewLayer
02:45.422  render           | Engine: EEVEE
02:45.547  render           | Fra: 94 | Rendering 1 / 64 samples
02:45.734  render           | Fra: 94 | Rendering 25 / 64 samples
02:45.922  render           | Fra: 94 | Rendering 50 / 64 samples
02:46.015  render           | Fra: 94 | Rendering 64 / 64 samples
02:46.250  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0094.png'
02:46.250  render           | Time: 00:00.82 (Saving: 00:00.15)
02:46.250  render           | Rendering frame 95
02:46.250  render           | Start rendering: Scene, ViewLayer
02:46.250  render           | Engine: EEVEE
02:46.359  render           | Fra: 95 | Rendering 1 / 64 samples
02:46.562  render           | Fra: 95 | Rendering 25 / 64 samples
02:46.734  render           | Fra: 95 | Rendering 50 / 64 samples
02:46.843  render           | Fra: 95 | Rendering 64 / 64 samples
02:47.047  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0095.png'
02:47.047  render           | Time: 00:00.79 (Saving: 00:00.15)
02:47.047  render           | Rendering frame 96
02:47.047  render           | Start rendering: Scene, ViewLayer
02:47.047  render           | Engine: EEVEE
02:47.172  render           | Fra: 96 | Rendering 1 / 64 samples
02:47.359  render           | Fra: 96 | Rendering 25 / 64 samples
02:47.531  render           | Fra: 96 | Rendering 50 / 64 samples
02:47.640  render           | Fra: 96 | Rendering 64 / 64 samples
02:47.843  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0096.png'
02:47.843  render           | Time: 00:00.80 (Saving: 00:00.14)
02:47.843  render           | Rendering frame 97
02:47.859  render           | Start rendering: Scene, ViewLayer
02:47.859  render           | Engine: EEVEE
02:48.000  render           | Fra: 97 | Rendering 1 / 64 samples
02:48.187  render           | Fra: 97 | Rendering 25 / 64 samples
02:48.359  render           | Fra: 97 | Rendering 50 / 64 samples
02:48.453  render           | Fra: 97 | Rendering 64 / 64 samples
02:48.672  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0097.png'
02:48.672  render           | Time: 00:00.81 (Saving: 00:00.14)
02:48.672  render           | Rendering frame 98
02:48.672  render           | Start rendering: Scene, ViewLayer
02:48.672  render           | Engine: EEVEE
02:48.781  render           | Fra: 98 | Rendering 1 / 64 samples
02:48.968  render           | Fra: 98 | Rendering 25 / 64 samples
02:49.140  render           | Fra: 98 | Rendering 50 / 64 samples
02:49.250  render           | Fra: 98 | Rendering 64 / 64 samples
02:49.468  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0098.png'
02:49.468  render           | Time: 00:00.79 (Saving: 00:00.14)
02:49.468  render           | Rendering frame 99
02:49.468  render           | Start rendering: Scene, ViewLayer
02:49.468  render           | Engine: EEVEE
02:49.578  render           | Fra: 99 | Rendering 1 / 64 samples
02:49.765  render           | Fra: 99 | Rendering 25 / 64 samples
02:49.937  render           | Fra: 99 | Rendering 50 / 64 samples
02:50.047  render           | Fra: 99 | Rendering 64 / 64 samples
02:50.265  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0099.png'
02:50.265  render           | Time: 00:00.80 (Saving: 00:00.15)
02:50.265  render           | Rendering frame 100
02:50.265  render           | Start rendering: Scene, ViewLayer
02:50.265  render           | Engine: EEVEE
02:50.390  render           | Fra: 100 | Rendering 1 / 64 samples
02:50.578  render           | Fra: 100 | Rendering 25 / 64 samples
02:50.734  render           | Fra: 100 | Rendering 50 / 64 samples
02:50.843  render           | Fra: 100 | Rendering 64 / 64 samples
02:51.062  render           | Saved: 'C:\Users\wole1\OneDrive\Desktop\hitech-portal\public\city-anim\frame_0100.png'
02:51.062  render           | Time: 00:00.78 (Saving: 00:00.15)
02:51.062  render           | Rendering frame 101
02:51.062  render           | Start rendering: Scene, ViewLayer
02:51.062  render           | Engine: EEVEE
